liquid-column gage,[化] U型管压力计,,,,,0,0,,,
liquid-cooled, 液冷式,,,,,0,0,,,
liquid-crystal display,[计] 液晶显示,,,,,0,0,,,
liquid-crystal memory,[计] 液晶存储器,,,,,0,0,,,
liquid-displacement meter,[化] 液体排代计,,,,,0,0,,,
liquid-drop model,[化] 流体动力学模型; 液滴模型,,,,,0,0,,,
liquid-expansion thermometer,[化] 液体膨胀温度计; 液体膨胀式温度计,,,,,0,0,,,
liquid-filled capacitor,[电] 液体电容器,,,,,0,0,,,
liquid-filled thermometer,[机] 液体温度计,,,,,0,0,,,
liquid-film controlling,[机] 液膜控制,,,,,0,0,,,
liquid-flow counter,[医] 液体流动计数器,,,,,0,0,,,
liquid-fueled,n. 用液体燃料推进,,,,,0,0,,,
liquid-gas distributor,[化] 液气分布器,,,,,0,0,,,
liquid-gas flow,[化] 液-气流,,,,,0,0,,,
liquid-gas ratio,[化] 液-气比,,,,,0,0,,,
liquid-gas system,[机] 液-气系统,,,,,0,0,,,
liquid-impregnated capacitor,[电] 液体注入电容器,,,,,0,0,,,
liquid-in-glass thermometer,[机] 液体温度计,,,,,0,0,,,
liquid-layer column,[化] 液层柱,,,,,0,0,,,
liquid-level alarm,[化] 液面警报器,,,,,0,0,,,
liquid-level controller,[化] 液面调节器; 液面控制器,,,,,0,0,,,
liquid-liquid chemical reaction,[机] 液-液化学反应,,,,,0,0,,,
liquid-liquid chromatography,[化] 液-液色谱法,,,,,0,0,,,
liquid-liquid equlibrium,[化] 液-液平衡,,,,,0,0,,,
liquid-liquid extraction,[化] 液液萃取,,,,,0,0,,,
liquid-liquid interfacial adsorption,[化] 液-液界面吸附,,,,,0,0,,,
liquid-liquid miscibility,[化] 液-液互混性,,,,,0,0,,,
liquid-liquid partition chromatography,[化] 液-液分配色谱法,,,,,0,0,,,
liquid-liquid separation,[化] 液-液分离,,,,,0,0,,,
liquid-liquid separator,[化] 液-液分离器,,,,,0,0,,,
liquid-liquid system,[机] 液-液系统,,,,,0,0,,,
liquid-monomer process,[化] 液态单体工艺,,,,,0,0,,,
liquid-operated,[化] 液动的,,,,,0,0,,,
liquid-oxygen explosive,[化] 液氧炸药,,,,,0,0,,,
liquid-phase, 液相的,,,,,0,0,,,
liquid-phase catalysis,[化] 液相催化; 液相催化作用,,,,,0,0,,,
liquid-phase coal hydrogenation,[化] 煤的液相加氢,,,,,0,0,,,
liquid-phase cracking process,[机] 液相裂化过程,,,,,0,0,,,
liquid-phase fluorination,[化] 液相氟化,,,,,0,0,,,
liquid-phase hydrogenation,[机] 液相氢化,,,,,0,0,,,
liquid-phase isomerization process,[化] 液相异构化过程,,,,,0,0,,,
liquid-phase operation,"[机] 液相过程, 液相操作",,,,,0,0,,,
liquid-phase oxidation,[化] 液相氧化,,,,,0,0,,,
liquid-phase reaction system,[化] 液相反应装置; 液-液反应装置,,,,,0,0,,,
liquid-phase refining,[化] 液相精制,,,,,0,0,,,
liquid-phase suspension process,[化] 液相悬浮法(在悬浮催化剂上进行合成),,,,,0,0,,,
liquid-phase thermal cracking,[化] 液相热裂化,,,,,0,0,,,
liquid-piston compressor,[化] 液体活塞式压缩机; 液环式压缩机,,,,,0,0,,,
liquid-ring compressor,[化] 液环压缩机(尤指)水环压缩机,,,,,0,0,,,
liquid-ring pump,[化] 液环泵,,,,,0,0,,,
liquid-ring vacuum pump,[化] 液环式真空泵,,,,,0,0,,,
liquid-scintillation radioassay,[化] 液体闪烁放射性分析; 液体闪烁放射性化验分析,,,,,0,0,,,
liquid-sealed discharge,"[机] 液对放卸, 液对排出",,,,,0,0,,,
liquid-solid chdmical reaction,[机] 液-固化学反应,,,,,0,0,,,
liquid-solid equilibria,[机] 固-液平衡,,,,,0,0,,,
liquid-solid equilibrium,[化] 液固平衡,,,,,0,0,,,
liquid-solid extraction,[化] 液固萃取; 固液萃取,,,,,0,0,,,
liquid-solid flow,[化] 液-固流,,,,,0,0,,,
liquid-solid interface,[化] 液固界面,,,,,0,0,,,
liquid-state electronics,[电] 液态电子学,,,,,0,0,,,
liquid-tight,[化] 不透液的; 液密的,,,,,0,0,,,
liquid-vapor chemical reaction,[机] 液-汽化学反应,,,,,0,0,,,
liquid-vapor equilibrium,[机] 液-汽平衡,,,,,0,0,,,
liquid-vapor flow,[化] 液体-蒸气流,,,,,0,0,,,
liquid-vapor interface,[化] 汽-液界面,,,,,0,0,,,
liquid-vapor mixture,[化] 液-汽混合物,,,,,0,0,,,
liquid-vapour flow,[化] 液体-蒸气流,,,,,0,0,,,
liquid-vapour interface,[化] 汽-液界面,,,,,0,0,,,
liquid-vapour mixture,[化] 液-汽混合物,,,,,0,0,,,
liquidambar,"n. [植] 胶皮糖香树, 胶皮糖香液",,,,,0,0,,,
liquidambar altingia,[医] 南美苏合香,,,,,0,0,,,
liquidambar L.,[医] 枫香属,,,,,0,0,,,
Liquidambar orientalis,[化] 苏合香\n[医] 苏合香,,,,,0,0,,,
liquidambar styraciflua,[医] 美洲枫香,,,,,0,0,,,
liquidate,"vt. 偿付, 清算, 扫除, 整理, 变卖, 消灭\nvi. 清算, 清理",,1,,gre,19027,16502,d:liquidated/i:liquidating/p:liquidated/3:liquidates,,
liquidate a loan,偿清贷款,,,,,0,0,,,
liquidate the national debt,[经] 偿清国债,,,,,0,0,,,
liquidated,v. 清算( liquidate的过去式和过去分词 ); 清除（某人）; 清偿; 变卖,,,,,45891,41352,0:liquidate/1:dp/p:liquidated/d:liquidated,,
liquidated company,[经] (破产的)清算公司,,,,,0,0,,,
liquidated damage,[经] 约(预)定的损失赔偿,,,,,0,0,,,
liquidated damages, 规定的违约偿金，清偿损失额,,,,,0,0,,,
liquidated damand,[法] 清偿债务的要求,,,,,0,0,,,
liquidated debt,[经] 已清偿的债务,,,,,0,0,,,
liquidated obligation,[经] 已清偿的债务,,,,,0,0,,,
liquidated sum,[法] 实得还款数,,,,,0,0,,,
liquidater,[经] 清算人,,,,,0,0,,,
liquidates,n. 清算( liquidate的名词复数 ); 清除（某人）; 清偿; 变卖\nv. 清算( liquidate的第三人称单数 ); 清除（某人）; 清偿; 变卖,,,,,0,0,1:3/0:liquidate,,
liquidating,v. 清算( liquidate的现在分词 ); 清除（某人）; 清偿; 变卖,,,,,0,0,0:liquidate/1:i/i:liquidating,,
liquidating dividends,"[经] 清算时的股份分配, 清偿性股利",,,,,0,0,,,
liquidating market,[经] 大量抛售的市场,,,,,0,0,,,
liquidating partner,[法] 清算合伙人,,,,,0,0,,,
liquidating sale,[经] 收盘大减价,,,,,0,0,,,
liquidating value,[经] 清理价值,,,,,0,0,,,
liquidation,"n. 偿还, 偿付, 清算\n[化] 液化; 溶离法; 溶化分离法",,,,,8993,19108,s:liquidations,,
liquidation account,[经] 清算帐户,,,,,0,0,,,
liquidation balance sheet,[经] 清算资产负债表,,,,,0,0,,,
liquidation by compromise,[经] 和解清算,,,,,0,0,,,
liquidation by longs,[经] 长期清理,,,,,0,0,,,
liquidation company,[经] 清算公司,,,,,0,0,,,
liquidation dividends,[经] 清偿性股利,,,,,0,0,,,
liquidation holdings,[经] 清偿债券(股票),,,,,0,0,,,
liquidation in installments,[经] 分期摊还的清算,,,,,0,0,,,
liquidation income,[经] 清算收益,,,,,0,0,,,
liquidation of claim,[经] 债务清理,,,,,0,0,,,
liquidation of coal,[化] 煤的液化,,,,,0,0,,,
liquidation of debt,[法] 清算债务,,,,,0,0,,,
liquidation of debts,[经] 清偿债务,,,,,0,0,,,
liquidation of partnership,[经] 合伙关系的清理,,,,,0,0,,,
liquidation of property,[法] 变卖财产换为现金,,,,,0,0,,,
liquidation procedure,[经] 清算程序,,,,,0,0,,,
liquidation profit and loss,[经] 清算损益,,,,,0,0,,,
liquidation refining,[化] 熔析精炼,,,,,0,0,,,
liquidation reserve,[经] 清算准备金,,,,,0,0,,,
liquidation sale,[法] 清理大拍卖,,,,,0,0,,,
liquidation slae,[经] 停业清理大拍卖,,,,,0,0,,,
liquidation statement,[经] 清算表,,,,,0,0,,,
liquidation value,[经] 清算价值,,,,,0,0,,,
liquidation value per share,[经] 每股清算价值,,,,,0,0,,,
liquidationism,取消主义,,,,,0,0,,,
liquidationist,取消主义者,,,,,0,0,,,
liquidations,n. 清算；偿还；液化；清除,,,,,0,0,0:liquidation/1:s,,
liquidator,n. 清算人\n[经] 清算人,,,,,13186,37763,s:liquidators,,
liquidators,n. （公司债务）清算人( liquidator的复数形式 ),,,,,0,0,0:liquidator/1:s,,
liquidensitometer,液体密度计,,,,,0,0,,,
liquidise,vt.<主英>=liquidize,,,,,44599,0,,,
liquidiser,n. （通常指电动的）果汁机,,,,,0,0,s:liquidisers,,
liquidisers,(liquidiser 的复数) n. （通常指电动的）果汁机,,,,,0,0,0:liquidiser/1:s,,
liquidity,"n. 流动性, 流畅\n[经] 流动性",,,,,8348,15843,,,
liquidity crisis, 清偿危机,,,,,0,0,,,
liquidity preference,[经] 流动性优先,,,,,0,0,,,
liquidity preference theory,[经] 流动性优先学说,,,,,0,0,,,
liquidity ratio,[经] 易变现比率,,,,,0,0,,,
liquidize,vt. 使液化\n[机] 液化,,,,,0,0,i:liquidizing/p:liquidized/3:liquidizes/d:liquidized,,
liquidized,v. 把（尤指水果或蔬菜等）榨成汁( liquidize的过去式和过去分词 ),,,,,0,0,1:pd/0:liquidize,,
liquidizer,"n. 食物搅拌器, 掺和者, 家用搅拌",,,,,0,0,,,
liquidizers,n. 榨汁机( liquidizer的复数形式 ),,,,,0,0,,,
liquidizes,v. 把（尤指水果或蔬菜等）榨成汁( liquidize的第三人称单数 ),,,,,0,0,1:3/0:liquidize,,
liquidizing,v. 把（尤指水果或蔬菜等）榨成汁( liquidize的现在分词 ),,,,,0,0,0:liquidize/1:i,,
liquidly,"adv. 清脆地, 流畅地",,,,,0,0,,,
liquidness,[化] 液态; 液状,,,,,0,0,,,
liquidoid,液相; 固溶线,,,,,0,0,,,
liquidometer,"液面测量计, 液面计, 液体流量计",,,,,0,0,,,
liquids,n. 液体( liquid的复数形式 ),,,,,0,0,0:liquid/1:s,,
liquidum,液体,,,,,0,0,,,
liquidus,n. [化]液相线,,,,,0,0,,,
liquidus curve,[机] 液相曲线,,,,,0,0,,,
liquidus line,[机] 液相线,,,,,0,0,,,
liquifaction,[机] 液化,,,,,0,0,,,
liquifiable,[网络] 液化,,,,,0,0,,,
liquification,[化] 液化,,,,,0,0,,,
liquified,v. 液化；溶解（等于liquefy）,,,,,0,0,0:liquify/1:dp/d:liquified,,
liquified acetylene,[化] 液态乙炔,,,,,0,0,,,
liquified air,[化] 液态空气,,,,,0,0,,,
liquified air container,[化] 液态空气容器,,,,,0,0,,,
liquified chlorine,[化] 液氯; 液态氯,,,,,0,0,,,
liquified domestic fuel gas,[化] 压缩煤气,,,,,0,0,,,
liquified ethylene,[化] 液态乙烯,,,,,0,0,,,
liquified hydrogen,[化] 液态氢,,,,,0,0,,,
liquified natural gas,[经] 液化天然气,,,,,0,0,,,
liquified oxygen,[化] 液态氧,,,,,0,0,,,
liquified petroleum gas,[经] 液化石油气,,,,,0,0,,,
liquifier,液化器,,,,,0,0,,,
liquifies,v. 液化；溶解（等于liquefy）,,,,,0,0,0:liquify/1:3,,
liquiform,[医] 液状的,,,,,0,0,,,
liquify,"v. (使)溶解, (使)液化",,,,,0,40935,d:liquified/3:liquifies/i:liquifying/p:liquified,,
liquifying,v. 液化；溶解（等于liquefy）,,,,,0,0,0:liquify/1:i,,
liquilizer,液化器,,,,,0,0,,,
liquin, [医]木质素,,,,,0,0,,,
liquiritia,[医] 甘草,,,,,0,0,,,
liqukd cooling,[电] 液冷,,,,,0,0,,,
liquogel,"[化] 液状凝胶\n[医] 液胶体, 液状凝胶",,,,,0,0,,,
liquor,"n. 酒, 液体, 汁, 溶液\nvt. 浸水\nvi. 喝酒",,1,,cet4 cet6 ky ielts,8973,5711,s:liquors,,
liquor acidi arseniosi,[医] 亚砷酸溶液,,,,,0,0,,,
liquor acidi borici,[医] 硼酸溶液,,,,,0,0,,,
liquor acidi citratis dextrosi anticoalans,[医] 抗凝枸橼酸葡萄糖溶液,,,,,0,0,,,
liquor adhaesivus,[医] 粘着液,,,,,0,0,,,
liquor adrenlinae hydrochloridi,[医] 盐酸肾上腺素溶液,,,,,0,0,,,
liquor aethylenediaminae,[医] 乙二胺溶液,,,,,0,0,,,
liquor alumin subacetatis,"[医] 硷式醋酸铝溶液, 次醋酸铝溶液",,,,,0,0,,,
liquor alumini acetatis,[医] 醋酸铝溶液,,,,,0,0,,,
liquor alumini chloridi,[医] 氯化铝溶液,,,,,0,0,,,
liquor amaraniae anisatus,"[医] 茴香氨液, 茴香氨",,,,,0,0,,,
liquor amaraniae aromaticus,[医] 芳香氨溶液,,,,,0,0,,,
liquor amaranthi,[医] 苋紫液,,,,,0,0,,,
liquor amaranthi compositus,[医] 复方苋紫液,,,,,0,0,,,
liquor ammnonii citratis dilutus,[医] 稀枸橼酸铵溶液,,,,,0,0,,,
liquor ammoniac,[化] 氨水,,,,,0,0,,,
liquor ammoniae dilutus,"[医] 稀氨溶液, 氨溶液",,,,,0,0,,,
liquor ammoniae foeniculatum,[医] 小茴香氨溶液,,,,,0,0,,,
liquor ammoniae fortis,[医] 浓氨溶液,,,,,0,0,,,
liquor ammonii acetatis,[医] 醋酸氨溶液,,,,,0,0,,,
liquor ammonii citratis fortis,[医] 浓枸橼酸铵溶液,,,,,0,0,,,
liquor ammonii fortis fortis,[医] 浓醋酸氨溶液,,,,,0,0,,,
liquor amnii,[医] 羊[膜]水,,,,,0,0,,,
liquor amnii spurius,[医] 假羊[膜]水,,,,,0,0,,,
liquor antisepticus,"[医] 消毒溶液, 防腐溶液",,,,,0,0,,,
liquor argenti nitratis ammoniacalis,[医] 胺制硝酸银溶液,,,,,0,0,,,
liquor argenti nitratis ophthalmicus,[医] 硝酸银溶液,,,,,0,0,,,
liquor aromaticus alkalinus,[医] 睑性芳香液,,,,,0,0,,,
liquor arseni et hydrargyri iodidorum,[医] 碘化坤汞溶液,,,,,0,0,,,
liquor arsenicalis,[医] 亚坤酸钾溶液,,,,,0,0,,,
liquor arsenii bromidi,[医] 溴化坤汞溶液,,,,,0,0,,,
liquor baelzi,"[医] 贝耳茨氏溶液, 甘油钾溶液",,,,,0,0,,,
liquor bellostii,[医] 硝酸低汞溶液,,,,,0,0,,,
liquor benzalkonii chloridi,[医] 氯化苯甲烃胺溶液,,,,,0,0,,,
liquor burovi,"[医] 睑式醋酸铝溶液, 次醋酸铝液",,,,,0,0,,,
liquor calciferolis,"[医] 骨化醇溶液, 微生素D-2溶液",,,,,0,0,,,
liquor calcii hydroxidi,"[医] 氢氧化钙溶液, 石灰水",,,,,0,0,,,
liquor calcis,[化] 石灰液,,,,,0,0,,,
liquor calcis chlorinatae cum acido-borico,[医] 含氯硼酸石灰溶液,,,,,0,0,,,
liquor calcis sulfuratae,"[医] 含硫石灰溶液, 含硫石灰洗液",,,,,0,0,,,
liquor Carbonis detergens,[医] 煤焦油灰溶液,,,,,0,0,,,
liquor carmini,"[医] 胭脂红溶液, 卡红溶液",,,,,0,0,,,
liquor cerebropinalis,[医] 脑脊[髓]液,,,,,0,0,,,
liquor chloraminae,"[医] 氯阿明溶液, , 氯胺溶液",,,,,0,0,,,
liquor chlori compositus,[医] 复方氯溶液,,,,,0,0,,,
liquor chloroazodini,"[医] 氯阿唑丁溶液, 氯化偶氮胍溶液",,,,,0,0,,,
liquor chloroxylenolis,[医] 氯二甲苯酚溶液,,,,,0,0,,,
liquor chorii,[医] 绒[毛]膜液,,,,,0,0,,,
liquor cocci,[医] 胭脂虫溶液,,,,,0,0,,,
liquor condensate,[化] 冷凝液,,,,,0,0,,,
liquor coneae,[医] 角膜液,,,,,0,0,,,
liquor cornu cervi,[医] 鹿角溶液,,,,,0,0,,,
liquor cotunnii,[医] 外淋巴,,,,,0,0,,,
liquor cresolis saponatus,"[医] 煤酚皂溶液, 来苏",,,,,0,0,,,
liquor dimethylis phthalatis compositus,"[医] 复方邻苯二价酸二酯溶液, 复方酞二价酯溶液",,,,,0,0,,,
liquor entericus,[医] 肠液,,,,,0,0,,,
liquor ephedrinae sulfatis,[医] 硫酸麻黄硷溶液,,,,,0,0,,,
liquor epinephrinae,[医] 肾上腺素溶液,,,,,0,0,,,
liquor epinephrinae bitartratis ophthalmicus,[医] 重酒石酸肾上腺素眼溶液,,,,,0,0,,,
liquor epinephrinae hydrochloridi,[医] 盐酸肾上腺素溶液,,,,,0,0,,,
liquor epispasticus,[医] 发疱液(斑螯素、蓖麻油及松香的酒精溶液),,,,,0,0,,,
liquor ergosterolis irradiati,[医] 照射麦角甾醇溶液,,,,,0,0,,,
liquor ferri albuminati,[医] 铁蛋白溶液,,,,,0,0,,,
liquor ferri chloridi,[医] 氯化铁溶液,,,,,0,0,,,
liquor ferri citrici oxidati,[医] 枸橼酸铁溶液,,,,,0,0,,,
liquor ferri et ammonii acetatis,[医] 醋酸胺铁溶液,,,,,0,0,,,
liquor ferri hypophosphitis,[医] 次磷酸铁溶液,,,,,0,0,,,
liquor ferri peptonati et mangani,[医] 胨化铁锰溶液,,,,,0,0,,,
liquor ferri perchloridi,[医] 氯化铁溶液,,,,,0,0,,,
liquor ferri persulfatis,[医] 硫酸铁溶液,,,,,0,0,,,
liquor ferri phosphatis,[医] 磷酸铁溶液,,,,,0,0,,,
liquor ferri subsulfatis,[医] 亚硫酸铁溶液,,,,,0,0,,,
liquor ferri trichloridi,[医] 三氯化铁溶液,,,,,0,0,,,
liquor folliculi,"[医] 滤泡液, 卵泡液",,,,,0,0,,,
liquor formaldehydi,[医] 甲醛溶液,,,,,0,0,,,
liquor formaldehydi saponatus,[医] 甲醛肥皂溶液,,,,,0,0,,,
liquor fowleri,"[医] 福勒氏溶液, 亚坤酸钾溶液",,,,,0,0,,,
liquor gelatinae sterilisatus,[医] 灭菌明胶溶液,,,,,0,0,,,
liquor glycerylis trinitratis,[医] 三硝酸甘油脂溶液,,,,,0,0,,,
liquor gutta percha,[医] 马来乳胶溶液,,,,,0,0,,,
liquor head,[法] 醉汉,,,,,0,0,,,
liquor hepatis,[医] 肝溶液,,,,,0,0,,,
liquor hydrargyri perchloridi,[医] 二氯化汞溶液,,,,,0,0,,,
liquor hydrogenii dioxidi,[医] 过氧化氢溶液,,,,,0,0,,,
liquor hydrogenii peroxidi,[医] 过氧化氢溶液,,,,,0,0,,,
liquor hypophysis,[医] 垂体[后叶]溶液,,,,,0,0,,,
liquor iodi,[医] 碘溶液,,,,,0,0,,,
liquor iodi aquosus,[医] 水性碘溶液,,,,,0,0,,,
liquor iodi compositus,[医] 复方碘溶液,,,,,0,0,,,
liquor iodi fortis,"[医] 浓碘溶液, 浓碘酊",,,,,0,0,,,
liquor iodi mitis,"[医] 稀碘溶液, 稀碘酊",,,,,0,0,,,
liquor iodi phenolatus,"[医] 酚制碘溶液, 博耳顿氏溶液",,,,,0,0,,,
liquor iodi simplex,[医] 单纯碘溶液,,,,,0,0,,,
liquor kalii acetici,[医] 醋酸钾溶液,,,,,0,0,,,
liquor kalii arsenitis,"[医] 亚坤酸钾溶液, 福勒氏溶液",,,,,0,0,,,
liquor kalii caustici,[医] 苛性钾溶液,,,,,0,0,,,
liquor kalii citratis,[医] 枸橼酸钾溶液,,,,,0,0,,,
liquor kalii glycerinatus,"[医] 甘油钾溶液, 贝耳茨氏溶液",,,,,0,0,,,
liquor kalii iodidi,[医] 碘化钾溶液,,,,,0,0,,,
liquor kalli hydroxidi,"[医] 氢氧化钾溶液, 苛性钾溶液",,,,,0,0,,,
liquor length,[化] 浴比,,,,,0,0,,,
liquor licence,[法] 卖酒执照,,,,,0,0,,,
liquor license,[网络] 酒牌；酒类营业执照；如果餐厅有酒牌,,,,,0,0,,,
liquor lockei,[医] 洛克氏溶液(一种生理盐液),,,,,0,0,,,
liquor magnesii citratis,[医] 枸橼镁溶液,,,,,0,0,,,
liquor merbromin,"[医] 汞溴红溶液, 红汞溶液",,,,,0,0,,,
liquor merbromini chirurgicalis,[医] 外科汞溴红溶液,,,,,0,0,,,
liquor methylrosanilinae chloridi,"[医] 氯化甲基玫瑰苯胺溶液, 龙胆紫溶液",,,,,0,0,,,
liquor morphinae hydrochloratis,[医] 盐酸吗啡溶液,,,,,0,0,,,
liquor naphazolinae hydrochloridi fortis,[医] 浓盐酸萘唑啉溶液,,,,,0,0,,,
liquor naphazolinae hydrochloridi mitis,[医] 稀盐酸萘唑啉溶液,,,,,0,0,,,
liquor natrii boratis compositus,"[医] 复方硼砂溶液, 多贝耳氏溶液",,,,,0,0,,,
liquor natrii chloridi isotonicus,"[医] 等渗氯化钠溶液, 生理食盐溶液, 盐水",,,,,0,0,,,
liquor natrii citratis anticoagulans,[医] 抗凝枸橼酸钠溶液,,,,,0,0,,,
liquor natrii hydroxidi,[医] 氢氧化钠溶液,,,,,0,0,,,
liquor natrii hypochloritis,[医] 次氯酸钠溶液,,,,,0,0,,,
liquor natrii phenatis compositus,[医] 复方酚钠溶液,,,,,0,0,,,
liquor natrii phosphatis,[医] 磷酸钠溶液,,,,,0,0,,,
liquor nitrofurazoni,[医] 呋喃西林溶液,,,,,0,0,,,
liquor nitromersolis,[医] 硝基汞甲酚溶液,,,,,0,0,,,
liquor nucis vomicae alkaloidorum,[医] 马钱子生物硷溶液,,,,,0,0,,,
liquor of flints,[化] 燧石液; 火石液(二氧化硅的硅酸钾溶液),,,,,0,0,,,
liquor pancreaticus,[医] 胰液,,,,,0,0,,,
liquor pericardii,[医] 心包液,,,,,0,0,,,
liquor phenylephrinae hydrochlordi,[医] 盐酸脱羟肾上腺素液,,,,,0,0,,,
liquor picis alkalinus,[医] 硷性煤焦油溶液,,,,,0,0,,,
liquor picis carbonis,[医] 煤焦油溶液,,,,,0,0,,,
liquor picis chloroformicus,[医] 氯仿煤焦油溶液,,,,,0,0,,,
liquor pituitari,[医] 垂体后叶注射液,,,,,0,0,,,
liquor pleurae,[医] 胸膜液,,,,,0,0,,,
liquor plumbi subacetatis,"[医] 硷式醋酸铅溶液, 次醋酸铅溶液",,,,,0,0,,,
liquor plumbi subacetatis dilutus,[医] 稀硷式醋酸铅溶液,,,,,0,0,,,
liquor plumbi subacetatis fortis,[医] 浓硷式醋酸铅溶液,,,,,0,0,,,
liquor potassii acetatis,[医] 醋酸钾溶液,,,,,0,0,,,
liquor potassii arsenitis,[医] 亚砷酸钾溶液,,,,,0,0,,,
liquor potassii citratis,[医] 枸橼酸钾溶液,,,,,0,0,,,
liquor potassii hydroxidi,[医] 氢氧化钾溶液,,,,,0,0,,,
liquor potassii iodidi,[医] 碘化钾溶液,,,,,0,0,,,
liquor potassii permanganatis,[医] 高锰酸钾溶液,,,,,0,0,,,
liquor procainae hydrochloridi,[医] 盐酸普鲁卡因溶液,,,,,0,0,,,
liquor pump,[化] 液体泵,,,,,0,0,,,
liquor puris,[医] 脓清,,,,,0,0,,,
liquor pyroaceticus,[医] 丙酮,,,,,0,0,,,
liquor quininae ammoniatus,"[医] 氨制奎宁溶液, 氨制奎宁酊",,,,,0,0,,,
liquor racephedrinae hydrochloridi,[医] 盐酸消旋麻黄硷溶液,,,,,0,0,,,
liquor ratio,[化] 浴比,,,,,0,0,,,
liquor resorcinolis fusci,[医] 棕色雷琐辛溶液,,,,,0,0,,,
liquor ringeri,[医] 林格氏溶液(一种生理盐液),,,,,0,0,,,
liquor ringeri sterilisatus,[医] 灭菌林格氏溶液,,,,,0,0,,,
liquor room,[化] 配液室,,,,,0,0,,,
liquor sacchari usti,[医] 焦糖溶液,,,,,0,0,,,
liquor saccharini,[医] 糖精溶液,,,,,0,0,,,
liquor sanguinis,"[医] 血浆, 血清",,,,,0,0,,,
liquor saponis aethereus,"[医] 醚制肥皂溶液, 醚肥皂",,,,,0,0,,,
liquor scarpae,"[医] 斯卡帕氏液, 内淋巴",,,,,0,0,,,
liquor seminis,[医] 精液,,,,,0,0,,,
liquor sodae chlorinatae chirurgicalis,[医] 外科用次氯酸钠溶液,,,,,0,0,,,
liquor sodii arsenatis,[医] 砷酸钠溶液,,,,,0,0,,,
liquor sodii boratis compositus,[医] 复方硼酸钠溶液,,,,,0,0,,,
liquor sodii chloridi isotonicus,[医] 等渗氯化钠溶液,,,,,0,0,,,
liquor sodii citratis,[医] 枸橼酸钠溶液,,,,,0,0,,,
liquor sodii citratis anticoagultans,[医] 抗凝枸橼酸钠溶液,,,,,0,0,,,
liquor sodii hydroxidi,[医] 氢氧化钠溶液,,,,,0,0,,,
liquor sodii hypochloritis,[医] 次氯酸钠溶液,,,,,0,0,,,
liquor sodii hypochloritis dilutus,[医] 稀次氯酸钠溶液,,,,,0,0,,,
liquor sodii plhosphatis,[医] 磷酸钠溶液,,,,,0,0,,,
liquor spirituous,"[医] 浓酒, 蒸溜酒",,,,,0,0,,,
liquor store,酒店,,,,,0,0,,,
liquor strychninae hydrochloridi,[医] 盐酸士的宁溶液,,,,,0,0,,,
liquor tax,[经] 酒税,,,,,0,0,,,
liquor tribromoaethanolis,[医] 三溴乙醇溶液,,,,,0,0,,,
liquor trinitrin,[化] 1%硝酸甘油溶液,,,,,0,0,,,
liquor trinitrini,[医] 硝酸甘油酯溶液,,,,,0,0,,,
liquor tyrothricini,[医] 短杆菌素溶液,,,,,0,0,,,
liquor Villate's,[医] 维拉特氏溶液(收敛合剂),,,,,0,0,,,
liquor vinous,"[医] 酒, 淡酒",,,,,0,0,,,
liquor zinci chloridi,[医] 氯化锌溶液,,,,,0,0,,,
liquor-level regulator,[化] 液面调节器,,,,,0,0,,,
liquored,vt. 浸泡（liquor的过去式与过去分词形式）,,,,,0,0,0:liquore/1:p,,
liquorice,n. 甘草\n[化] 甘草,,,,,33609,0,s:liquorices,,
liquorice allsorts, 什锦甘草糖果,,,,,0,0,,,
liquorice wild,[医] 野甘草,,,,,0,0,,,
liquorices,(liquorice 的复数) n. 甘草\n[化] 甘草,,,,,0,0,0:liquorice/1:s,,
liquoring,vt. 浸泡（liquor的现在分词形式）,,,,,0,0,,,
liquorish,"a. 讲究吃的, 美味的",,,,,0,0,,,
liquorous,"a. 好酒的, 酒醉的",,,,,0,0,,,
liquorrhea,"[医] 体液排出过多, [体]液溢, 脑脊液溢",,,,,0,0,,,
liquors,"n. 酒, 烈性酒( liquor的复数形式 ); 含酒精饮料",,,,,0,0,0:liquor/1:s,,
liquorstriction,液浸变形,,,,,0,0,,,
liquory,a. 烈酒所引起的,,,,,0,0,,,
liquostriction,液浸变形,,,,,0,0,,,
lir, [医][=left iliac region]左髂区,,,,,0,0,,,
lira,n. 里拉,,1,,,24793,0,s:liras,,
liras,n. （意大利和土耳其的货币单位）里拉( lira的复数形式 ),,,,,0,0,0:lira/1:s,,
lire,n. （意大利和土耳其的货币单位）里拉( lira的名词复数 ),,,,,23241,0,,,
lirella, 条眷子囊盘,,,,,0,0,,,
lirellate,[医] 嵴状的,,,,,0,0,,,
lirelliform,[医] 嵴状的,,,,,0,0,,,
Liri,n. (Liri)人名；(阿尔巴)利丽,,,,,0,0,,,
liriguo-axial,[医] 舌轴的,,,,,0,0,,,
liriodendra,n. 鹅掌楸 (liriodendron的变形),,,,,0,0,,,
liriodendrin,[化] 鹅掌楸苦素,,,,,0,0,,,
liriodendron,n. [植]鹅掌楸,,,,,0,0,,,
Liriodendron tulipifera,[网络] 北美鹅掌楸；郁金香；美国鹅掌楸,,,,,0,0,,,
Liriope,[医] 麦冬属,,,,,0,0,,,
Liriope kansuensis C. H.,[医] 甘萧麦冬,,,,,0,0,,,
Liriope minor,[医] 小麦冬,,,,,0,0,,,
Liriope muscari,[网络] 麦冬；阔叶山麦冬；短葶山麦冬,,,,,0,0,,,
